# X(km) Y(km) Z(km) Density(kg/m3)
38.166667 19.523810 10.000000 6.985716
38.166667 19.523810 12.000000 5.564335
38.166667 22.476190 0.000000 0.076918
38.166667 22.476190 2.000000 -0.683724
38.166667 22.476190 4.000000 26.312180
38.166667 22.476190 6.000000 16.962194
38.166667 22.476190 8.000000 11.297332
38.166667 22.476190 10.000000 8.122531
38.166667 22.476190 12.000000 6.188746
38.166667 25.428571 0.000000 0.047595
38.166667 25.428571 2.000000 -0.545003
38.166667 25.428571 4.000000 15.377130
38.166667 25.428571 6.000000 12.011605
38.166667 25.428571 8.000000 9.100033
38.166667 25.428571 10.000000 7.037901
38.166667 25.428571 12.000000 5.592735
38.166667 28.380952 0.000000 0.014190
38.166667 28.380952 2.000000 0.102350
38.166667 28.380952 4.000000 2.121035
38.166667 28.380952 6.000000 4.604954
38.166667 28.380952 8.000000 5.087674
38.166667 28.380952 10.000000 4.754410
38.166667 28.380952 12.000000 4.213744
38.166667 31.333333 0.000000 0.001397
38.166667 31.333333 2.000000 0.260309
38.166667 31.333333 4.000000 -0.780700
38.166667 31.333333 6.000000 1.289507
38.166667 31.333333 8.000000 2.383217
38.166667 31.333333 10.000000 2.785357
38.166667 31.333333 12.000000 2.819645
38.166667 34.285714 0.000000 -0.004936
38.166667 34.285714 2.000000 0.046824
38.166667 34.285714 4.000000 -0.794731
38.166667 34.285714 6.000000 0.283215
38.166667 34.285714 8.000000 1.081871
38.166667 34.285714 10.000000 1.560797
38.166667 34.285714 12.000000 1.790404
38.166667 37.238095 0.000000 -0.005262
38.166667 37.238095 2.000000 -0.017827
38.166667 37.238095 4.000000 -0.741953
38.166667 37.238095 6.000000 -0.054174
38.166667 37.238095 8.000000 0.498649
38.166667 37.238095 10.000000 0.889583
38.166667 37.238095 12.000000 1.134788
38.166667 40.190476 0.000000 -0.005852
38.166667 40.190476 2.000000 -0.116366
38.166667 40.190476 4.000000 -0.441783
38.166667 40.190476 6.000000 -0.070430
38.166667 40.190476 8.000000 0.274578
38.166667 40.190476 10.000000 0.549035
38.166667 40.190476 12.000000 0.747478
38.166667 43.142857 0.000000 -0.010880
38.166667 43.142857 2.000000 -0.399440
38.166667 43.142857 4.000000 -0.167485
38.166667 43.142857 6.000000 0.031211
38.166667 43.142857 8.000000 0.213754
38.166667 43.142857 10.000000 0.384141
38.166667 43.142857 12.000000 0.525086
38.166667 46.095238 0.000000 -0.003897
38.166667 46.095238 2.000000 -0.252687
38.166667 46.095238 4.000000 -0.101528
38.166667 46.095238 6.000000 0.054313
38.166667 46.095238 8.000000 0.180041
38.166667 46.095238 10.000000 0.293479
38.166667 46.095238 12.000000 0.392400
38.166667 49.047619 0.000000 -0.000084
38.166667 49.047619 2.000000 -0.013498
38.166667 49.047619 4.000000 0.021253
38.166667 49.047619 6.000000 0.086306
38.166667 49.047619 8.000000 0.161614
38.166667 49.047619 10.000000 0.237855
38.166667 49.047619 12.000000 0.308113
38.166667 52.000000 0.000000 0.000558
38.166667 52.000000 2.000000 0.021842
38.166667 52.000000 4.000000 0.053394
38.166667 52.000000 6.000000 0.096416
38.166667 52.000000 8.000000 0.147133
38.166667 52.000000 10.000000 0.200692
38.166667 52.000000 12.000000 0.251905
41.000000 -10.000000 0.000000 0.000495
41.000000 -10.000000 2.000000 0.022211
41.000000 -10.000000 4.000000 0.047235
41.000000 -10.000000 6.000000 0.076550
41.000000 -10.000000 8.000000 0.109951
41.000000 -10.000000 10.000000 0.145973
41.000000 -10.000000 12.000000 0.181789
41.000000 -7.047619 0.000000 0.000267
41.000000 -7.047619 2.000000 0.014370
41.000000 -7.047619 4.000000 0.037453
41.000000 -7.047619 6.000000 0.071336
41.000000 -7.047619 8.000000 0.114265
41.000000 -7.047619 10.000000 0.162462
41.000000 -7.047619 12.000000 0.210544
41.000000 -4.095238 0.000000 -0.000810
41.000000 -4.095238 2.000000 -0.025803
41.000000 -4.095238 4.000000 -0.003319
41.000000 -4.095238 6.000000 0.044244
41.000000 -4.095238 8.000000 0.108227
41.000000 -4.095238 10.000000 0.179664
41.000000 -4.095238 12.000000 0.248603
41.000000 -1.142857 0.000000 -0.007246
41.000000 -1.142857 2.000000 -0.334595
41.000000 -1.142857 4.000000 -0.154666
41.000000 -1.142857 6.000000 -0.038155
41.000000 -1.142857 8.000000 0.084684
41.000000 -1.142857 10.000000 0.202817
41.000000 -1.142857 12.000000 0.305748
41.000000 1.809524 0.000000 -0.000248
41.000000 1.809524 2.000000 0.094286
41.000000 1.809524 4.000000 -0.579180
41.000000 1.809524 6.000000 -0.195588
41.000000 1.809524 8.000000 0.065293
41.000000 1.809524 10.000000 0.257975
41.000000 1.809524 12.000000 0.405645
41.000000 4.761905 0.000000 -0.000352
41.000000 4.761905 2.000000 0.049973
41.000000 4.761905 4.000000 -0.440529
41.000000 4.761905 6.000000 -0.157654
41.000000 4.761905 8.000000 0.147393
41.000000 4.761905 10.000000 0.398516
41.000000 4.761905 12.000000 0.586388
41.000000 7.714286 0.000000 -0.002427
41.000000 7.714286 2.000000 -0.024419
41.000000 7.714286 4.000000 -0.323141
41.000000 7.714286 6.000000 -0.031224
41.000000 7.714286 8.000000 0.354173
41.000000 7.714286 10.000000 0.673242
41.000000 7.714286 12.000000 0.893004
41.000000 10.666667 0.000000 -0.003243
41.000000 10.666667 2.000000 0.008268
41.000000 10.666667 4.000000 -0.721486
41.000000 10.666667 6.000000 0.121594
41.000000 10.666667 8.000000 0.757677
41.000000 10.666667 10.000000 1.162448
41.000000 10.666667 12.000000 1.383552
41.000000 13.619048 0.000000 -0.002775
41.000000 13.619048 2.000000 0.050171
41.000000 13.619048 4.000000 -0.294356
41.000000 13.619048 6.000000 0.853857
41.000000 13.619048 8.000000 1.623733
41.000000 13.619048 10.000000 1.999849
41.000000 13.619048 12.000000 2.115243
41.000000 16.571429 0.000000 0.003532
41.000000 16.571429 2.000000 0.217240
41.000000 16.571429 4.000000 0.322991
41.000000 16.571429 6.000000 2.466730
41.000000 16.571429 8.000000 3.194904
41.000000 16.571429 10.000000 3.254472
41.000000 16.571429 12.000000 3.062733
41.000000 19.523810 0.000000 0.014443
41.000000 19.523810 2.000000 -0.099317
41.000000 19.523810 4.000000 6.314967
41.000000 19.523810 6.000000 6.284736
41.000000 19.523810 8.000000 5.490537
41.000000 19.523810 10.000000 4.677097
41.000000 19.523810 12.000000 3.982804
41.000000 22.476190 0.000000 0.023458
41.000000 22.476190 2.000000 -0.400288
41.000000 22.476190 4.000000 11.845899
41.000000 22.476190 6.000000 8.994930
41.000000 22.476190 8.000000 6.807233
41.000000 22.476190 10.000000 5.379225
41.000000 22.476190 12.000000 4.393682
41.000000 25.428571 0.000000 0.012562
41.000000 25.428571 2.000000 -0.298884
41.000000 25.428571 4.000000 6.770699
41.000000 25.428571 6.000000 6.479780
41.000000 25.428571 8.000000 5.577093
41.000000 25.428571 10.000000 4.716977
41.000000 25.428571 12.000000 4.003191
41.000000 28.380952 0.000000 0.001698
41.000000 28.380952 2.000000 0.026759
41.000000 28.380952 4.000000 0.994472
41.000000 28.380952 6.000000 2.651481
41.000000 28.380952 8.000000 3.257127
41.000000 28.380952 10.000000 3.285273
41.000000 28.380952 12.000000 3.082956
41.000000 31.333333 0.000000 -0.000608
41.000000 31.333333 2.000000 0.195902
41.000000 31.333333 4.000000 -0.707196
41.000000 31.333333 6.000000 0.705484
41.000000 31.333333 8.000000 1.583851
41.000000 31.333333 10.000000 1.997492
41.000000 31.333333 12.000000 2.125323
41.000000 34.285714 0.000000 -0.002752
41.000000 34.285714 2.000000 0.065760
41.000000 34.285714 4.000000 -0.702687
41.000000 34.285714 6.000000 0.103044
41.000000 34.285714 8.000000 0.744267
41.000000 34.285714 10.000000 1.164818
41.000000 34.285714 12.000000 1.395284
41.000000 37.238095 0.000000 -0.004051
41.000000 37.238095 2.000000 -0.066476
41.000000 37.238095 4.000000 -0.350827
41.000000 37.238095 6.000000 -0.032374
41.000000 37.238095 8.000000 0.368370
41.000000 37.238095 10.000000 0.693629
41.000000 37.238095 12.000000 0.914990
41.000000 40.190476 0.000000 -0.004529
41.000000 40.190476 2.000000 -0.126280
41.000000 40.190476 4.000000 -0.266169
41.000000 40.190476 6.000000 -0.046387
41.000000 40.190476 8.000000 0.212272
41.000000 40.190476 10.000000 0.443394
41.000000 40.190476 12.000000 0.621074
41.000000 43.142857 0.000000 -0.006827
41.000000 43.142857 2.000000 -0.236816
41.000000 43.142857 4.000000 -0.108190
41.000000 43.142857 6.000000 0.010952
41.000000 43.142857 8.000000 0.163078
41.000000 43.142857 10.000000 0.316523
41.000000 43.142857 12.000000 0.446903
41.000000 46.095238 0.000000 -0.004101
41.000000 46.095238 2.000000 -0.188326
41.000000 46.095238 4.000000 -0.101490
41.000000 46.095238 6.000000 0.024440
41.000000 46.095238 8.000000 0.140012
41.000000 46.095238 10.000000 0.247516
41.000000 46.095238 12.000000 0.341603
41.000000 49.047619 0.000000 -0.000366
41.000000 49.047619 2.000000 -0.024048
41.000000 49.047619 4.000000 0.002402
41.000000 49.047619 6.000000 0.062431
41.000000 49.047619 8.000000 0.134345
41.000000 49.047619 10.000000 0.207438
41.000000 49.047619 12.000000 0.274676
41.000000 52.000000 0.000000 0.000432
41.000000 52.000000 2.000000 0.015822
41.000000 52.000000 4.000000 0.042593
41.000000 52.000000 6.000000 0.082065
41.000000 52.000000 8.000000 0.129866
41.000000 52.000000 10.000000 0.180747
41.000000 52.000000 12.000000 0.229528
43.833333 -10.000000 0.000000 0.000457
43.833333 -10.000000 2.000000 0.020559
43.833333 -10.000000 4.000000 0.043484
43.833333 -10.000000 6.000000 0.070253
43.833333 -10.000000 8.000000 0.100897
43.833333 -10.000000 10.000000 0.134155
43.833333 -10.000000 12.000000 0.167409
43.833333 -7.047619 0.000000 0.000267
43.833333 -7.047619 2.000000 0.015851
43.833333 -7.047619 4.000000 0.036059
43.833333 -7.047619 6.000000 0.064760
43.833333 -7.047619 8.000000 0.102596
43.833333 -7.047619 10.000000 0.146305
43.833333 -7.047619 12.000000 0.190535
43.833333 -4.095238 0.000000 -0.000290
43.833333 -4.095238 2.000000 0.016057
43.833333 -4.095238 4.000000 0.024465
43.833333 -4.095238 6.000000 0.046329
43.833333 -4.095238 8.000000 0.094833
43.833333 -4.095238 10.000000 0.157139
43.833333 -4.095238 12.000000 0.219710
43.833333 -1.142857 0.000000 -0.003518
43.833333 -1.142857 2.000000 -0.190151
43.833333 -1.142857 4.000000 0.036676
43.833333 -1.142857 6.000000 0.004940
43.833333 -1.142857 8.000000 0.073376
43.833333 -1.142857 10.000000 0.170626
43.833333 -1.142857 12.000000 0.262371
43.833333 1.809524 0.000000 -0.000474
43.833333 1.809524 2.000000 0.030366
43.833333 1.809524 4.000000 -0.174768
43.833333 1.809524 6.000000 -0.108049
43.833333 1.809524 8.000000 0.049143
43.833333 1.809524 10.000000 0.206283
43.833333 1.809524 12.000000 0.336585
43.833333 4.761905 0.000000 0.000144
43.833333 4.761905 2.000000 0.059759
43.833333 4.761905 4.000000 -0.460178
43.833333 4.761905 6.000000 -0.179399
43.833333 4.761905 8.000000 0.084250
43.833333 4.761905 10.000000 0.302550
43.833333 4.761905 12.000000 0.469738
43.833333 7.714286 0.000000 -0.000387
43.833333 7.714286 2.000000 0.042020
43.833333 7.714286 4.000000 -0.518325
43.833333 7.714286 6.000000 -0.126289
43.833333 7.714286 8.000000 0.219886
43.833333 7.714286 10.000000 0.494422
43.833333 7.714286 12.000000 0.690751
43.833333 10.666667 0.000000 -0.001593
43.833333 10.666667 2.000000 -0.005373
43.833333 10.666667 4.000000 -0.493115
43.833333 10.666667 6.000000 0.035672
43.833333 10.666667 8.000000 0.492602
43.833333 10.666667 10.000000 0.822470
43.833333 10.666667 12.000000 1.029566
43.833333 13.619048 0.000000 -0.001757
43.833333 13.619048 2.000000 0.010869
43.833333 13.619048 4.000000 -0.360415
43.833333 13.619048 6.000000 0.389561
43.833333 13.619048 8.000000 0.980135
43.833333 13.619048 10.000000 1.335063
43.833333 13.619048 12.000000 1.505794
43.833333 16.571429 0.000000 -0.000237
43.833333 16.571429 2.000000 0.194987
43.833333 16.571429 4.000000 -0.605681
43.833333 16.571429 6.000000 0.965657
43.833333 16.571429 8.000000 1.745882
43.833333 16.571429 10.000000 2.038437
43.833333 16.571429 12.000000 2.087307
43.833333 19.523810 0.000000 0.002635
43.833333 19.523810 2.000000 0.232668
43.833333 19.523810 4.000000 0.978122
43.833333 19.523810 6.000000 2.365112
43.833333 19.523810 8.000000 2.792859
43.833333 19.523810 10.000000 2.790915
43.833333 19.523810 12.000000 2.627900
43.833333 22.476190 0.000000 0.002638
43.833333 22.476190 2.000000 0.074928
43.833333 22.476190 4.000000 2.705153
43.833333 22.476190 6.000000 3.422837
43.833333 22.476190 8.000000 3.395942
43.833333 22.476190 10.000000 3.156671
43.833333 22.476190 12.000000 2.864927
43.833333 25.428571 0.000000 -0.000290
43.833333 25.428571 2.000000 0.030508
43.833333 25.428571 4.000000 1.254942
43.833333 25.428571 6.000000 2.536804
43.833333 25.428571 8.000000 2.863968
43.833333 25.428571 10.000000 2.819997
43.833333 25.428571 12.000000 2.641436
43.833333 28.380952 0.000000 -0.000076
43.833333 28.380952 2.000000 0.151865
43.833333 28.380952 4.000000 -0.106582
43.833333 28.380952 6.000000 1.096599
43.833333 28.380952 8.000000 1.785885
43.833333 28.380952 10.000000 2.056392
43.833333 28.380952 12.000000 2.098992
43.833333 31.333333 0.000000 0.000292
43.833333 31.333333 2.000000 0.169283
43.833333 31.333333 4.000000 -0.846868
43.833333 31.333333 6.000000 0.205103
43.833333 31.333333 8.000000 0.924770
43.833333 31.333333 10.000000 1.323751
43.833333 31.333333 12.000000 1.509213
43.833333 34.285714 0.000000 -0.000730
43.833333 34.285714 2.000000 0.075111
43.833333 34.285714 4.000000 -0.776981
43.833333 34.285714 6.000000 -0.076488
43.833333 34.285714 8.000000 0.457796
43.833333 34.285714 10.000000 0.817315
43.833333 34.285714 12.000000 1.036094
43.833333 37.238095 0.000000 -0.000363
43.833333 37.238095 2.000000 0.051800
43.833333 37.238095 4.000000 -0.512373
43.833333 37.238095 6.000000 -0.132396
43.833333 37.238095 8.000000 0.228037
43.833333 37.238095 10.000000 0.508946
43.833333 37.238095 12.000000 0.707370
43.833333 40.190476 0.000000 -0.002204
43.833333 40.190476 2.000000 -0.021881
43.833333 40.190476 4.000000 -0.487702
43.833333 40.190476 6.000000 -0.142813
43.833333 40.190476 8.000000 0.120695
43.833333 40.190476 10.000000 0.333330
43.833333 40.190476 12.000000 0.495769
43.833333 43.142857 0.000000 -0.004230
43.833333 43.142857 2.000000 -0.134158
43.833333 43.142857 4.000000 -0.109968
43.833333 43.142857 6.000000 -0.041073
43.833333 43.142857 8.000000 0.099832
43.833333 43.142857 10.000000 0.244468
43.833333 43.142857 12.000000 0.366822
43.833333 46.095238 0.000000 -0.004416
43.833333 46.095238 2.000000 -0.163036
43.833333 46.095238 4.000000 -0.107915
43.833333 46.095238 6.000000 -0.008658
43.833333 46.095238 8.000000 0.097308
43.833333 46.095238 10.000000 0.199293
43.833333 46.095238 12.000000 0.288680
43.833333 49.047619 0.000000 -0.000607
43.833333 49.047619 2.000000 -0.030540
43.833333 49.047619 4.000000 -0.013576
43.833333 49.047619 6.000000 0.038950
43.833333 49.047619 8.000000 0.106053
43.833333 49.047619 10.000000 0.175367
43.833333 49.047619 12.000000 0.239247
43.833333 52.000000 0.000000 0.000302
43.833333 52.000000 2.000000 0.010030
43.833333 52.000000 4.000000 0.031704
43.833333 52.000000 6.000000 0.067046
43.833333 52.000000 8.000000 0.111433
43.833333 52.000000 10.000000 0.159281
43.833333 52.000000 12.000000 0.205357
46.666667 -10.000000 0.000000 0.000414
46.666667 -10.000000 2.000000 0.018095
46.666667 -10.000000 4.000000 0.038662
46.666667 -10.000000 6.000000 0.063116
46.666667 -10.000000 8.000000 0.091346
46.666667 -10.000000 10.000000 0.122053
46.666667 -10.000000 12.000000 0.152791
46.666667 -7.047619 0.000000 0.000196
46.666667 -7.047619 2.000000 0.009778
46.666667 -7.047619 4.000000 0.026279
46.666667 -7.047619 6.000000 0.052942
46.666667 -7.047619 8.000000 0.088657
46.666667 -7.047619 10.000000 0.129495
46.666667 -7.047619 12.000000 0.170476
46.666667 -4.095238 0.000000 -0.000669
46.666667 -4.095238 2.000000 -0.017039
46.666667 -4.095238 4.000000 -0.014605
46.666667 -4.095238 6.000000 0.017525
46.666667 -4.095238 8.000000 0.071196
46.666667 -4.095238 10.000000 0.132369
46.666667 -4.095238 12.000000 0.191064
46.666667 -1.142857 0.000000 -0.005241
46.666667 -1.142857 2.000000 -0.160134
46.666667 -1.142857 4.000000 -0.162649
46.666667 -1.142857 6.000000 -0.075755
46.666667 -1.142857 8.000000 0.032497
46.666667 -1.142857 10.000000 0.133750
46.666667 -1.142857 12.000000 0.220307
46.666667 1.809524 0.000000 0.001046
46.666667 1.809524 2.000000 0.116764
46.666667 1.809524 4.000000 -0.563106
46.666667 1.809524 6.000000 -0.211214
46.666667 1.809524 8.000000 -0.001452
46.666667 1.809524 10.000000 0.153151
46.666667 1.809524 12.000000 0.272758
46.666667 4.761905 0.000000 0.001613
46.666667 4.761905 2.000000 0.133933
46.666667 4.761905 4.000000 -0.426047
46.666667 4.761905 6.000000 -0.209921
46.666667 4.761905 8.000000 0.025632
46.666667 4.761905 10.000000 0.218868
46.666667 4.761905 12.000000 0.367151
46.666667 7.714286 0.000000 0.001228
46.666667 7.714286 2.000000 0.123019
46.666667 7.714286 4.000000 -0.530113
46.666667 7.714286 6.000000 -0.195454
46.666667 7.714286 8.000000 0.108263
46.666667 7.714286 10.000000 0.345230
46.666667 7.714286 12.000000 0.518554
46.666667 10.666667 0.000000 0.000189
46.666667 10.666667 2.000000 0.041923
46.666667 10.666667 4.000000 -0.460248
46.666667 10.666667 6.000000 -0.066349
46.666667 10.666667 8.000000 0.281302
46.666667 10.666667 10.000000 0.551987
46.666667 10.666667 12.000000 0.739529
46.666667 13.619048 0.000000 -0.001722
46.666667 13.619048 2.000000 -0.096563
46.666667 13.619048 4.000000 0.156721
46.666667 13.619048 6.000000 0.222041
46.666667 13.619048 8.000000 0.558207
46.666667 13.619048 10.000000 0.847247
46.666667 13.619048 12.000000 1.030158
46.666667 16.571429 0.000000 0.000005
46.666667 16.571429 2.000000 0.076092
46.666667 16.571429 4.000000 -0.350204
46.666667 16.571429 6.000000 0.321186
46.666667 16.571429 8.000000 0.876256
46.666667 16.571429 10.000000 1.203141
46.666667 16.571429 12.000000 1.359183
46.666667 19.523810 0.000000 0.000281
46.666667 19.523810 2.000000 0.214597
46.666667 19.523810 4.000000 -0.796738
46.666667 19.523810 6.000000 0.561192
46.666667 19.523810 8.000000 1.249721
46.666667 19.523810 10.000000 1.549397
46.666667 19.523810 12.000000 1.646727
46.666667 22.476190 0.000000 -0.000734
46.666667 22.476190 2.000000 0.165318
46.666667 22.476190 4.000000 -0.291559
46.666667 22.476190 6.000000 0.876425
46.666667 22.476190 8.000000 1.470514
46.666667 22.476190 10.000000 1.711677
46.666667 22.476190 12.000000 1.768379
46.666667 25.428571 0.000000 -0.001243
46.666667 25.428571 2.000000 0.104298
46.666667 25.428571 4.000000 -0.306964
46.666667 25.428571 6.000000 0.691962
46.666667 25.428571 8.000000 1.285288
46.666667 25.428571 10.000000 1.561291
46.666667 25.428571 12.000000 1.652137
46.666667 28.380952 0.000000 -0.000229
46.666667 28.380952 2.000000 0.092776
46.666667 28.380952 4.000000 -0.606377
46.666667 28.380952 6.000000 0.273033
46.666667 28.380952 8.000000 0.869472
46.666667 28.380952 10.000000 1.204474
46.666667 28.380952 12.000000 1.362792
46.666667 31.333333 0.000000 0.000702
46.666667 31.333333 2.000000 0.087334
46.666667 31.333333 4.000000 -0.725537
46.666667 31.333333 6.000000 -0.000785
46.666667 31.333333 8.000000 0.506570
46.666667 31.333333 10.000000 0.837199
46.666667 31.333333 12.000000 1.031767
46.666667 34.285714 0.000000 -0.001246
46.666667 34.285714 2.000000 -0.060348
46.666667 34.285714 4.000000 -0.202972
46.666667 34.285714 6.000000 -0.009573
46.666667 34.285714 8.000000 0.293638
46.666667 34.285714 10.000000 0.559165
46.666667 34.285714 12.000000 0.747787
46.666667 37.238095 0.000000 0.000504
46.666667 37.238095 2.000000 0.048348
46.666667 37.238095 4.000000 -0.331925
46.666667 37.238095 6.000000 -0.124635
46.666667 37.238095 8.000000 0.137611
46.666667 37.238095 10.000000 0.363627
46.666667 37.238095 12.000000 0.533962
46.666667 40.190476 0.000000 -0.000387
46.666667 40.190476 2.000000 0.057052
46.666667 40.190476 4.000000 -0.670098
46.666667 40.190476 6.000000 -0.245987
46.666667 40.190476 8.000000 0.037220
46.666667 40.190476 10.000000 0.238581
46.666667 40.190476 12.000000 0.386640
46.666667 43.142857 0.000000 -0.000244
46.666667 43.142857 2.000000 0.096527
46.666667 43.142857 4.000000 -0.289138
46.666667 43.142857 6.000000 -0.142549
46.666667 43.142857 8.000000 0.031617
46.666667 43.142857 10.000000 0.178791
46.666667 43.142857 12.000000 0.294920
46.666667 46.095238 0.000000 -0.006966
46.666667 46.095238 2.000000 -0.407298
46.666667 46.095238 4.000000 -0.220188
46.666667 46.095238 6.000000 -0.066000
46.666667 46.095238 8.000000 0.053295
46.666667 46.095238 10.000000 0.155202
46.666667 46.095238 12.000000 0.240368
46.666667 49.047619 0.000000 -0.000951
46.666667 49.047619 2.000000 -0.055807
46.666667 49.047619 4.000000 -0.041154
46.666667 49.047619 6.000000 0.013508
46.666667 49.047619 8.000000 0.079948
46.666667 49.047619 10.000000 0.146288
46.666667 49.047619 12.000000 0.206379
46.666667 52.000000 0.000000 0.000193
46.666667 52.000000 2.000000 0.004259
46.666667 52.000000 4.000000 0.021664
46.666667 52.000000 6.000000 0.053716
46.666667 52.000000 8.000000 0.094930
46.666667 52.000000 10.000000 0.139472
46.666667 52.000000 12.000000 0.182352
49.500000 -10.000000 0.000000 0.000382
49.500000 -10.000000 2.000000 0.016162
49.500000 -10.000000 4.000000 0.034828
49.500000 -10.000000 6.000000 0.057247
49.500000 -10.000000 8.000000 0.083125
49.500000 -10.000000 10.000000 0.111183
49.500000 -10.000000 12.000000 0.139222
49.500000 -7.047619 0.000000 0.000158
49.500000 -7.047619 2.000000 0.004703
49.500000 -7.047619 4.000000 0.018742
49.500000 -7.047619 6.000000 0.044214
49.500000 -7.047619 8.000000 0.077891
49.500000 -7.047619 10.000000 0.115509
49.500000 -7.047619 12.000000 0.152782
49.500000 -4.095238 0.000000 -0.000777
49.500000 -4.095238 2.000000 -0.047036
49.500000 -4.095238 4.000000 -0.048143
49.500000 -4.095238 6.000000 -0.003219
49.500000 -4.095238 8.000000 0.054846
49.500000 -4.095238 10.000000 0.113485
49.500000 -4.095238 12.000000 0.167145
49.500000 -1.142857 0.000000 -0.000806
49.500000 -1.142857 2.000000 0.052219
49.500000 -1.142857 4.000000 -0.297066
49.500000 -1.142857 6.000000 -0.127032
49.500000 -1.142857 8.000000 0.007611
49.500000 -1.142857 10.000000 0.107842
49.500000 -1.142857 12.000000 0.186781
49.500000 1.809524 0.000000 0.001248
49.500000 1.809524 2.000000 0.156884
49.500000 1.809524 4.000000 -0.646911
49.500000 1.809524 6.000000 -0.246188
49.500000 1.809524 8.000000 -0.024505
49.500000 1.809524 10.000000 0.118301
49.500000 1.809524 12.000000 0.223480
49.500000 4.761905 0.000000 0.000364
49.500000 4.761905 2.000000 0.061701
49.500000 4.761905 4.000000 -0.183271
49.500000 4.761905 6.000000 -0.159022
49.500000 4.761905 8.000000 0.009360
49.500000 4.761905 10.000000 0.165185
49.500000 4.761905 12.000000 0.289310
49.500000 7.714286 0.000000 0.000973
49.500000 7.714286 2.000000 0.127796
49.500000 7.714286 4.000000 -0.607231
49.500000 7.714286 6.000000 -0.212342
49.500000 7.714286 8.000000 0.049317
49.500000 7.714286 10.000000 0.243444
49.500000 7.714286 12.000000 0.388936
49.500000 10.666667 0.000000 0.000057
49.500000 10.666667 2.000000 0.065274
49.500000 10.666667 4.000000 -0.659284
49.500000 10.666667 6.000000 -0.198016
49.500000 10.666667 8.000000 0.129353
49.500000 10.666667 10.000000 0.361716
49.500000 10.666667 12.000000 0.525885
49.500000 13.619048 0.000000 0.000263
49.500000 13.619048 2.000000 0.044524
49.500000 13.619048 4.000000 -0.463122
49.500000 13.619048 6.000000 -0.075025
49.500000 13.619048 8.000000 0.266811
49.500000 13.619048 10.000000 0.522779
49.500000 13.619048 12.000000 0.696072
49.500000 16.571429 0.000000 -0.000185
49.500000 16.571429 2.000000 0.039285
49.500000 16.571429 4.000000 -0.660970
49.500000 16.571429 6.000000 -0.023476
49.500000 16.571429 8.000000 0.416552
49.500000 16.571429 10.000000 0.703316
49.500000 16.571429 12.000000 0.876997
49.500000 19.523810 0.000000 -0.001441
49.500000 19.523810 2.000000 -0.021539
49.500000 19.523810 4.000000 -0.369297
49.500000 19.523810 6.000000 0.147053
49.500000 19.523810 8.000000 0.579798
49.500000 19.523810 10.000000 0.864116
49.500000 19.523810 12.000000 1.025136
49.500000 22.476190 0.000000 -0.001144
49.500000 22.476190 2.000000 0.000209
49.500000 22.476190 4.000000 -0.312740
49.500000 22.476190 6.000000 0.197960
49.500000 22.476190 8.000000 0.643297
49.500000 22.476190 10.000000 0.927925
49.500000 22.476190 12.000000 1.082869
49.500000 25.428571 0.000000 0.000044
49.500000 25.428571 2.000000 0.089982
49.500000 25.428571 4.000000 -0.739737
49.500000 25.428571 6.000000 0.051222
49.500000 25.428571 8.000000 0.552852
49.500000 25.428571 10.000000 0.855386
49.500000 25.428571 12.000000 1.022469
49.500000 28.380952 0.000000 0.000617
49.500000 28.380952 2.000000 0.078178
49.500000 28.380952 4.000000 -0.468446
49.500000 28.380952 6.000000 -0.010221
49.500000 28.380952 8.000000 0.405308
49.500000 28.380952 10.000000 0.696250
49.500000 28.380952 12.000000 0.874905
49.500000 31.333333 0.000000 -0.000560
49.500000 31.333333 2.000000 -0.036803
49.500000 31.333333 4.000000 -0.092399
49.500000 31.333333 6.000000 -0.014200
49.500000 31.333333 8.000000 0.275340
49.500000 31.333333 10.000000 0.524838
49.500000 31.333333 12.000000 0.698827
49.500000 34.285714 0.000000 -0.001297
49.500000 34.285714 2.000000 -0.076429
49.500000 34.285714 4.000000 -0.082678
49.500000 34.285714 6.000000 -0.008718
49.500000 34.285714 8.000000 0.184191
49.500000 34.285714 10.000000 0.381345
49.500000 34.285714 12.000000 0.536860
49.500000 37.238095 0.000000 -0.000305
49.500000 37.238095 2.000000 -0.000009
49.500000 37.238095 4.000000 -0.201098
49.500000 37.238095 6.000000 -0.107667
49.500000 37.238095 8.000000 0.086501
49.500000 37.238095 10.000000 0.263789
49.500000 37.238095 12.000000 0.403885
49.500000 40.190476 0.000000 0.000931
49.500000 40.190476 2.000000 0.129844
49.500000 40.190476 4.000000 -0.744316
49.500000 40.190476 6.000000 -0.256443
49.500000 40.190476 8.000000 0.005912
49.500000 40.190476 10.000000 0.178998
49.500000 40.190476 12.000000 0.305157
49.500000 43.142857 0.000000 0.000434
49.500000 43.142857 2.000000 0.125897
49.500000 43.142857 4.000000 -0.422710
49.500000 43.142857 6.000000 -0.179237
49.500000 43.142857 8.000000 0.003818
49.500000 43.142857 10.000000 0.138981
49.500000 43.142857 12.000000 0.241502
49.500000 46.095238 0.000000 -0.004655
49.500000 46.095238 2.000000 -0.181832
49.500000 46.095238 4.000000 -0.206385
49.500000 46.095238 6.000000 -0.079148
49.500000 46.095238 8.000000 0.034288
49.500000 46.095238 10.000000 0.127643
49.500000 46.095238 12.000000 0.203802
49.500000 49.047619 0.000000 -0.000873
